"Страна";"Дата";"Заражений";"Выздоровлений";"Смертей";"Заражений за день";"Выздоровлений за день";"Смертей за день"
Эсватини;08.07.2022;73205;"";1417;20;"";0
Польша;30.04.2022;5996514;"";116059;840;"";17
Германия;29.04.2022;24798067;"";135451;87298;"";159
Украина;14.07.2022;5288620;"";116401;41;"";2
Доминика;19.02.2022;10801;"";57;0;"";0
Бахрейн;22.06.2022;611632;"";1492;2079;"";1
Тонга;22.06.2022;12079;"";12;0;"";0
Эквадор;08.03.2022;841575;"";35309;0;"";0
Монголия;09.02.2022;863372;"";2059;2396;"";4
Узбекистан;10.01.2022;200730;"";1497;389;"";3
Нигерия;12.02.2022;253978;"";3141;55;"";2
Соломоновы острова;11.07.2022;21544;"";153;0;"";0
Норвегия;19.06.2022;1439751;"";3250;95;"";0
США;29.04.2022;81406913;"";995913;61268;"";430
Уругвай;29.05.2022;916388;"";7227;0;"";0
Исландия;21.04.2022;183701;"";112;0;"";0
Папский Престол;24.05.2022;29;"";0;0;"";0
Парагвай;01.02.2022;589318;"";17386;5656;"";65
Марокко;16.07.2022;1250510;"";16178;1654;"";5
Лесото;08.02.2022;32350;"";695;0;"";0
Сербия;02.04.2022;1979729;"";15818;1501;"";9
Summer Olympics 2020;01.03.2022;865;"";0;0;"";0
Сент-Люсия;24.03.2022;22907;"";365;2;"";0
Гондурас;02.03.2022;412733;"";10778;0;"";0
Судан;01.02.2022;58208;"";3442;576;"";1
Косово и Метохия;18.05.2022;228261;"";3139;16;"";0
Джибути;20.03.2022;15573;"";189;0;"";0
Гренада;14.02.2022;13266;"";213;11;"";0
Колумбия;20.04.2022;6090246;"";139755;248;"";1
Киргизия;15.06.2022;201016;"";2991;23;"";0
Мали;29.01.2022;30008;"";711;25;"";0
Мексика;04.03.2022;5544644;"";319296;10558;"";461
Гайана;12.07.2022;68409;"";1263;184;"";1
Korea, North;12.02.2022;0;"";0;0;"";0
Хорватия;08.05.2022;1127742;"";15888;406;"";7
Люксембург;18.05.2022;245318;"";1073;436;"";0
Winter Olympics 2022;08.03.2022;533;"";0;1;"";0
Болгария;28.06.2022;1171235;"";37249;549;"";2
Западный берег реки Иордан;25.04.2022;656876;"";5657;0;"";0
Судно "Diamond Princess";23.03.2022;712;"";13;0;"";0
Палау;21.06.2022;5193;"";6;12;"";0
Индонезия;13.07.2022;6120169;"";156818;3822;"";12
Шри-Ланка;27.04.2022;663239;"";16503;0;"";0
Грузия;22.06.2022;1659371;"";16839;616;"";1
Монако;24.06.2022;12769;"";57;23;"";0
Уганда;26.03.2022;163843;"";3595;13;"";0
Германия;21.05.2022;26044283;"";138325;3823;"";1
Доминика;13.03.2022;11502;"";62;0;"";0
Япония;03.01.2022;1733901;"";18392;672;"";1
Украина;04.07.2022;5288270;"";116382;1148;"";15
Польша;12.02.2022;5379551;"";108089;31327;"";332
Эсватини;18.07.2022;73243;"";1417;1;"";0
Маврикий;14.01.2022;69557;"";786;73;"";0
Тонга;31.05.2022;11644;"";12;0;"";0
Бахрейн;31.05.2022;585665;"";1488;583;"";0
Турция;24.03.2022;14760331;"";97598;16894;"";77
Экваториальная Гвинея;28.07.2022;16708;"";183;0;"";0
Вануату;30.04.2022;7330;"";13;0;"";0
Либерия;28.04.2022;7434;"";294;0;"";0
Швеция;10.02.2022;2389605;"";16395;16968;"";37
Панама;16.03.2022;760405;"";8146;300;"";3
Алжир;18.01.2022;227559;"";6435;810;"";12
Гвинея-Бисау;22.02.2022;7953;"";166;46;"";0
Фиджи;18.01.2022;59785;"";746;0;"";0
Micronesia;05.01.2022;1;"";0;0;"";0
Австралия;30.06.2022;8164673;"";9930;33746;"";33
Албания;25.01.2022;248859;"";3312;789;"";7
Италия;03.04.2022;14845815;"";159784;55009;"";118
Сент-Китс и Невис;14.03.2022;5541;"";42;1;"";0
Эфиопия;25.01.2022;463047;"";7280;533;"";15
Бельгия;23.02.2022;3529041;"";30076;8473;"";36
ОАЭ;25.01.2022;830832;"";2224;2504;"";5
Мальдивы;25.05.2022;179662;"";298;0;"";0
Иордания;11.03.2022;1654677;"";13882;0;"";0
Нидерланды;26.06.2022;8258577;"";22976;0;"";0
Того;17.04.2022;36963;"";273;1;"";0
Индия;09.06.2022;43205106;"";524747;7584;"";24
Новая Зеландия;28.03.2022;629474;"";365;17392;"";0
Нигер;30.03.2022;8801;"";308;0;"";0
Мьянма;15.05.2022;613140;"";19434;4;"";0
США;18.03.2022;79778957;"";973301;31373;"";814
Нигерия;22.03.2022;255190;"";3142;87;"";0
Исландия;21.01.2022;54579;"";44;1458;"";0
Эквадор;01.05.2022;869696;"";35598;0;"";0
Монголия;23.03.2022;917579;"";2108;173;"";0
Гайана;22.02.2022;62746;"";1215;78;"";2
Korea, North;08.06.2022;1;"";6;0;"";0
Сейшельские острова;25.05.2022;43776;"";167;0;"";0
Winter Olympics 2022;02.07.2022;535;"";0;0;"";0
Камерун;26.07.2022;120215;"";1931;147;"";0
Судан;31.03.2022;61955;"";4907;26;"";2
Монако;27.01.2022;7790;"";46;0;"";0
Косово и Метохия;17.02.2022;224480;"";3086;411;"";5
Колумбия;20.01.2022;5655026;"";131627;30506;"";190
Гренада;28.03.2022;13982;"";218;0;"";0
Джибути;27.04.2022;15611;"";189;0;"";0
Парагвай;31.03.2022;647950;"";18664;0;"";0
Гондурас;15.05.2022;424447;"";10896;0;"";0
Грузия;25.01.2022;1075154;"";14774;15762;"";42
Сент-Люсия;10.02.2022;21873;"";346;42;"";4
Узбекистан;06.05.2022;238660;"";1637;9;"";0
Коморские острова;23.06.2022;8136;"";160;5;"";0
Барбадос;18.06.2022;82826;"";471;96;"";0
Испания;23.06.2022;12613634;"";107604;0;"";0
Судно "Diamond Princess";09.02.2022;712;"";13;0;"";0
Болгария;09.01.2022;780417;"";31556;1716;"";40
Западный берег реки Иордан;14.03.2022;653854;"";5616;561;"";13
Мали;13.04.2022;30602;"";729;13;"";0
Мексика;13.05.2022;5745652;"";324465;0;"";0
Казахстан;11.07.2022;1399173;"";19018;455;"";0
Папуа — Новая Гвинея;29.07.2022;44784;"";663;8;"";0
Хорватия;27.02.2022;1054596;"";15030;1028;"";18
Венесуэла;18.06.2022;524823;"";5724;105;"";0
Лесото;27.05.2022;33358;"";698;0;"";0
Summer Olympics 2020;19.07.2022;865;"";0;0;"";0
Шри-Ланка;20.03.2022;658197;"";16431;236;"";5
Маврикий;29.06.2022;229479;"";1002;0;"";0
Таиланд;01.06.2022;4455020;"";30047;4563;"";28
Франция;05.06.2022;29834390;"";149509;20542;"";3
Восточный Тимор;30.07.2022;22999;"";133;0;"";0
Доминика;24.04.2022;12011;"";63;0;"";0
Украина;03.01.2022;3856359;"";102558;1954;"";137
Бутан;26.05.2022;59614;"";21;0;"";0
Германия;24.02.2022;14188269;"";122145;216322;"";243
Кипр;15.07.2022;545896;"";1086;15386;"";7
Гамбия;15.05.2022;11999;"";365;0;"";0
Алжир;14.04.2022;265733;"";6874;2;"";0
Гвинея-Бисау;23.05.2022;8246;"";171;0;"";0
Камбоджа;20.06.2022;136262;"";3056;0;"";0
Нидерланды;10.03.2022;7076777;"";22267;74518;"";41
Словакия;31.05.2022;2542564;"";20100;219;"";2
Вануату;07.03.2022;42;"";1;24;"";0
Либерия;17.03.2022;7397;"";294;0;"";0
Бельгия;20.05.2022;4134293;"";31675;0;"";0
ОАЭ;09.04.2022;893538;"";2302;226;"";0
Чехия;14.06.2022;3923943;"";40303;454;"";0
Иордания;04.05.2022;1695970;"";14066;225;"";2
Танзания;05.06.2022;35354;"";840;0;"";0
Фиджи;14.04.2022;64502;"";862;0;"";0
Япония;29.04.2022;7846274;"";29553;36606;"";45
Албания;09.04.2022;274191;"";3492;55;"";0
Сент-Китс и Невис;25.04.2022;5562;"";43;1;"";0
Эфиопия;09.04.2022;470025;"";7509;20;"";1
Сьерра-Леоне;16.07.2022;7722;"";125;1;"";0
Польша;08.06.2022;6009205;"";116362;202;"";7
Micronesia;10.07.2022;38;"";0;0;"";0
Австралия;15.01.2022;1726116;"";2673;112867;"";52
Того;17.01.2022;35950;"";261;0;"";0
Панама;10.07.2022;932710;"";8384;0;"";0
Новая Зеландия;14.02.2022;22330;"";53;755;"";0
Нигер;04.02.2022;8670;"";301;14;"";0
Лаос;31.05.2022;209989;"";756;14;"";0
Antarctica;24.06.2022;11;"";0;0;"";0
Мальта;27.03.2022;77102;"";631;353;"";1
Швеция;06.06.2022;2509366;"";19014;0;"";0
Южная Корея;01.08.2022;19932439;"";25084;111700;"";16
Сербия;06.07.2022;2035878;"";16138;1334;"";3
Индонезия;02.01.2022;4263168;"";144097;174;"";1
Шри-Ланка;22.02.2022;639297;"";16055;1254;"";31
Венесуэла;27.05.2022;523540;"";5720;96;"";2
Узбекистан;14.02.2022;233761;"";1604;322;"";3
Западный берег реки Иордан;20.02.2022;627956;"";5357;0;"";0
Судно "Diamond Princess";18.01.2022;712;"";13;0;"";0
Коморские острова;28.05.2022;8120;"";160;0;"";0
Барбадос;27.05.2022;80038;"";444;178;"";0
Испания;28.05.2022;12326264;"";106341;0;"";0
Хорватия;05.03.2022;1062953;"";15194;1524;"";22
Казахстан;05.07.2022;1396584;"";19018;159;"";0
Мексика;07.05.2022;5739680;"";324334;0;"";0
Мали;03.04.2022;30495;"";728;2;"";0
Колумбия;15.02.2022;6026988;"";137439;3731;"";138
Джибути;23.05.2022;15675;"";189;0;"";0
Гренада;19.04.2022;14165;"";219;0;"";0
Монако;16.05.2022;12035;"";57;29;"";0
Косово и Метохия;15.03.2022;226917;"";3126;22;"";0
Камерун;30.06.2022;120068;"";1931;0;"";0
Судан;06.04.2022;61987;"";4907;0;"";0
Уганда;27.06.2022;167511;"";3621;59;"";0
Гондурас;05.05.2022;423879;"";10895;85;"";0
Сент-Люсия;19.01.2022;17871;"";316;205;"";2
Грузия;18.05.2022;1656568;"";16822;602;"";3
Румыния;01.08.2022;3068849;"";66011;5202;"";12
Марокко;05.01.2022;977579;"";14872;5618;"";5
Парагвай;06.04.2022;648353;"";18731;0;"";0
Исландия;16.02.2022;96623;"";58;2690;"";2
Мьянма;20.01.2022;533732;"";19307;128;"";1
США;24.02.2022;78872732;"";944597;67156;"";2969
Нигерия;17.04.2022;255648;"";3143;0;"";0
Сейшельские острова;20.06.2022;44521;"";167;0;"";0
Люксембург;22.06.2022;257503;"";1087;825;"";1
Монголия;14.04.2022;920119;"";2108;30;"";0
Гайана;12.04.2022;63340;"";1226;14;"";0
Korea, North;12.01.2022;0;"";0;0;"";0
Эквадор;11.05.2022;871046;"";35602;0;"";0
Лаос;22.06.2022;210214;"";757;0;"";0
Нигер;25.01.2022;8603;"";297;11;"";1
Новая Зеландия;23.01.2022;15627;"";52;75;"";1
Antarctica;29.05.2022;11;"";0;0;"";0
Того;12.02.2022;36634;"";270;4;"";0
Турция;29.06.2022;15123331;"";99032;26635;"";17
Швеция;14.01.2022;1560363;"";15513;25566;"";31
Мальта;10.03.2022;72421;"";613;153;"";1
Иордания;14.05.2022;1696054;"";14066;0;"";0
Сирия;31.07.2022;56275;"";3150;0;"";0
Бельгия;28.04.2022;4056448;"";31439;20335;"";57
ОАЭ;30.03.2022;890987;"";2302;288;"";0
Чехия;08.06.2022;3921844;"";40295;0;"";0
Эфиопия;30.03.2022;469704;"";7492;25;"";0
Сьерра-Леоне;10.07.2022;7718;"";125;0;"";0
Сент-Китс и Невис;17.05.2022;5622;"";43;12;"";0
Япония;05.02.2022;3219621;"";19273;102275;"";116
Албания;30.03.2022;273608;"";3492;79;"";0
Micronesia;16.07.2022;38;"";0;0;"";0
Польша;12.01.2022;4248559;"";100938;16173;"";684
Швейцария;31.07.2022;3949259;"";13891;0;"";0
Фиджи;23.03.2022;64335;"";834;8;"";0
Танзания;15.06.2022;35354;"";840;0;"";0
Гамбия;20.01.2022;11572;"";347;0;"";0
Гвинея-Бисау;27.04.2022;8186;"";171;0;"";0
Камбоджа;25.05.2022;136262;"";3056;0;"";0
Алжир;23.03.2022;265585;"";6873;12;"";0
Словакия;22.06.2022;2547229;"";20140;429;"";3
Либерия;23.02.2022;7360;"";290;0;"";0
Вануату;25.02.2022;18;"";1;0;"";0
Нидерланды;27.03.2022;7845856;"";22494;25032;"";7
Таиланд;11.06.2022;4482389;"";30314;2501;"";28
Маврикий;25.07.2022;241165;"";1009;4514;"";0
Франция;15.06.2022;30175534;"";149986;52108;"";49
Эсватини;07.01.2022;67171;"";1329;150;"";3
Кипр;09.07.2022;530510;"";1079;0;"";0
Италия;05.07.2022;18938771;"";168698;133015;"";94
Доминика;16.05.2022;13116;"";63;0;"";0
Германия;18.03.2022;18287986;"";126646;297845;"";226
Бутан;17.06.2022;59644;"";21;0;"";0
Эквадор;19.03.2022;849699;"";35348;0;"";0
Монголия;06.02.2022;860116;"";2052;1740;"";3
Папский Престол;06.06.2022;29;"";0;0;"";0
Исландия;08.04.2022;183363;"";105;730;"";3
Нигерия;07.02.2022;253780;"";3139;53;"";0
Соломоновы острова;24.07.2022;21544;"";153;0;"";0
США;02.05.2022;81542365;"";996343;94763;"";292
Норвегия;16.06.2022;1438813;"";3250;569;"";0
Уругвай;01.06.2022;925777;"";7238;0;"";0
Сент-Люсия;04.04.2022;22965;"";365;1;"";0
Португалия;21.07.2022;5312553;"";24513;5412;"";10
Гондурас;17.02.2022;404764;"";10608;0;"";0
Парагвай;14.02.2022;626355;"";17964;1880;"";59
Марокко;19.07.2022;1253341;"";16193;1575;"";4
Ямайка;23.02.2022;127741;"";2798;35;"";3
Гренада;01.02.2022;12498;"";210;162;"";0
Джибути;07.03.2022;15550;"";189;0;"";0
Колумбия;09.04.2022;6087737;"";139713;294;"";10
Киргизия;20.06.2022;201016;"";2991;0;"";0
Судан;14.02.2022;59903;"";3831;272;"";0
Косово и Метохия;15.05.2022;228234;"";3139;16;"";0
Монако;01.08.2022;14129;"";61;70;"";0
Хорватия;21.05.2022;1134027;"";15961;462;"";7
Замбия;19.07.2022;328550;"";4013;556;"";4
Мали;16.01.2022;28585;"";691;264;"";3
Канада;20.03.2022;3404964;"";37168;2253;"";11
Мексика;19.02.2022;5407711;"";315525;41306;"";927
Мадагаскар;12.07.2022;66098;"";1403;0;"";0
Судно "Diamond Princess";05.04.2022;712;"";13;0;"";0
Болгария;09.07.2022;1177933;"";37266;361;"";0
Западный берег реки Иордан;06.05.2022;657060;"";5657;0;"";0
Кения;28.07.2022;337500;"";5672;44;"";0
Черногория;05.07.2022;241623;"";2729;433;"";0
Шри-Ланка;30.04.2022;663362;"";16504;33;"";0
Индонезия;26.07.2022;6178873;"";156929;6483;"";13
Афганистан;05.05.2022;178905;"";7684;4;"";1
Палау;10.06.2022;5145;"";6;19;"";0
Египет;08.07.2022;515645;"";24724;0;"";0
Ангола;29.05.2022;99527;"";1900;0;"";0
Греция;10.01.2022;1535382;"";21479;27766;"";85
Мавритания;14.06.2022;59260;"";982;8;"";0
Эсватини;21.07.2022;73247;"";1417;0;"";0
Германия;08.05.2022;25299300;"";136538;3350;"";5
Доминика;10.03.2022;11502;"";62;40;"";0
Украина;29.06.2022;5286989;"";116363;30;"";2
Тонга;03.06.2022;11769;"";12;27;"";0
Бахрейн;03.06.2022;587456;"";1488;595;"";0
Маврикий;03.01.2022;68661;"";786;49;"";0
Либерия;03.05.2022;7434;"";294;0;"";0
Вануату;27.04.2022;7054;"";13;102;"";0
Гвинея-Бисау;25.02.2022;7985;"";166;13;"";0
Латвия;15.04.2022;812686;"";5711;818;"";6
Алжир;31.01.2022;252117;"";6579;1343;"";13
Австралия;03.07.2022;8254847;"";10040;29723;"";26
Micronesia;08.01.2022;1;"";0;0;"";0
Албания;20.01.2022;241512;"";3286;2383;"";3
Эфиопия;20.01.2022;460602;"";7212;643;"";22
Сент-Китс и Невис;09.03.2022;5537;"";42;0;"";0
Фиджи;31.01.2022;62855;"";801;482;"";3
Мальдивы;05.06.2022;179753;"";299;0;"";0
Иордания;16.03.2022;1680179;"";13959;0;"";0
Руанда;16.04.2022;129760;"";1459;0;"";0
Россия;16.03.2022;17196841;"";355267;35969;"";565
Бельгия;28.02.2022;3557314;"";30179;13280;"";58
ОАЭ;20.01.2022;816945;"";2204;3014;"";4
Бруней;30.05.2022;148395;"";223;306;"";0
Новая Зеландия;31.03.2022;674698;"";365;13640;"";0
Нигер;25.03.2022;8799;"";308;0;"";0
Того;12.04.2022;36957;"";272;0;"";0
Индия;22.06.2022;43344958;"";524941;13313;"";38
Афганистан;15.02.2022;171422;"";7504;176;"";3
Палау;04.06.2022;5083;"";6;0;"";0
Индонезия;30.06.2022;6088460;"";156737;2248;"";6
Гвинея;08.07.2022;37358;"";443;0;"";0
Шри-Ланка;10.05.2022;663597;"";16509;36;"";0
Кирибати;27.07.2022;3430;"";13;0;"";0
Ангола;06.01.2022;87625;"";1799;989;"";10
Греция;02.06.2022;3461025;"";29869;3769;"";12
Казахстан;13.01.2022;1108567;"";18291;10507;"";3
Мексика;13.03.2022;5606827;"";321103;1191;"";49
Мали;11.02.2022;30257;"";716;6;"";1
Сомали;11.06.2022;26565;"";1361;0;"";0
Канада;02.04.2022;3509394;"";37699;7014;"";33
Хорватия;29.04.2022;1121662;"";15822;896;"";5
Болгария;15.07.2022;1183877;"";37289;1113;"";6
Западный берег реки Иордан;12.05.2022;657193;"";5657;0;"";0
Судно "Diamond Princess";11.04.2022;712;"";13;0;"";0
Великобритания;09.06.2022;22562275;"";179832;10615;"";83
Марокко;27.06.2022;1205293;"";16101;715;"";0
Парагвай;23.01.2022;516555;"";16887;0;"";0
Багамские острова;29.07.2022;36670;"";822;6;"";0
Малави;19.06.2022;86204;"";2644;2;"";1
Сент-Люсия;10.04.2022;23037;"";365;8;"";0
Гондурас;15.03.2022;417201;"";10842;472;"";8
Косово и Метохия;05.05.2022;228117;"";3138;16;"";0
Ямайка;11.04.2022;129050;"";2916;78;"";14
Камерун;02.01.2022;109367;"";1851;0;"";0
Судан;23.01.2022;53959;"";3393;0;"";0
Джибути;25.02.2022;15546;"";189;1;"";0
Гренада;26.01.2022;11816;"";207;0;"";0
Киргизия;25.05.2022;200993;"";2991;0;"";0
Колумбия;30.03.2022;6084551;"";139595;311;"";0
Монголия;31.01.2022;841848;"";2036;4724;"";2
Эквадор;21.02.2022;819886;"";35160;10961;"";55
Нигерия;28.01.2022;252912;"";3134;159;"";0
Соломоновы острова;02.07.2022;21544;"";153;0;"";0
Уругвай;11.06.2022;934961;"";7262;0;"";0
Норвегия;06.06.2022;1434896;"";3172;97;"";0
США;08.05.2022;81955215;"";999952;5776;"";27
Исландия;29.03.2022;179813;"";97;0;"";0
Папский Престол;16.06.2022;29;"";0;0;"";0
Кувейт;15.06.2022;637470;"";2555;409;"";0
Бруней;05.01.2022;15532;"";98;26;"";0
Индия;31.05.2022;43160832;"";524636;2745;"";6
Того;02.04.2022;36943;"";272;0;"";0
Нигер;20.04.2022;8903;"";308;10;"";0
Ливия;01.08.2022;503611;"";6431;0;"";0
Новая Зеландия;06.04.2022;744862;"";434;11862;"";0
Фиджи;06.02.2022;63274;"";811;0;"";0
Австралия;13.07.2022;8653081;"";10515;47095;"";73
Сент-Китс и Невис;03.03.2022;5531;"";42;1;"";0
Эфиопия;15.02.2022;467691;"";7428;116;"";2
Сьерра-Леоне;08.01.2022;7405;"";124;23;"";1
Албания;15.02.2022;268491;"";3420;187;"";6
Руанда;26.02.2022;129485;"";1457;2;"";0
Бельгия;06.03.2022;3586292;"";30259;0;"";0
ОАЭ;15.02.2022;870358;"";2288;930;"";1
Мальдивы;15.06.2022;179979;"";299;0;"";0
Россия;29.03.2022;17544419;"";360674;19235;"";327
Иордания;18.02.2022;1553758;"";13629;12379;"";21
Вануату;23.05.2022;8682;"";14;16;"";0
Либерия;09.05.2022;7434;"";294;0;"";0
